sentid	condition	contextid	pairid	comparison	lemma	sentence	ROI
1321	obj_rel_across_anim	1321	661	expected	placeholder	the pilot that the skaters hate smiles	7
1322	obj_rel_across_anim	1322	661	unexpected	placeholder	the pilot that the skaters hate smile	7
1323	obj_rel_across_anim	1323	662	expected	placeholder	the pilot that the skaters hate is tall	8
1324	obj_rel_across_anim	1324	662	unexpected	placeholder	the pilot that the skaters hate are tall	8
1325	obj_rel_across_anim	1325	663	expected	placeholder	the pilot that the skaters hate is old	8
1326	obj_rel_across_anim	1326	663	unexpected	placeholder	the pilot that the skaters hate are old	8
1327	obj_rel_across_anim	1327	664	expected	placeholder	the pilot that the skaters hate is young	8
1328	obj_rel_across_anim	1328	664	unexpected	placeholder	the pilot that the skaters hate are young	8
1329	obj_rel_across_anim	1329	665	expected	placeholder	the pilot that the skaters hate is short	8
1330	obj_rel_across_anim	1330	665	unexpected	placeholder	the pilot that the skaters hate are short	8
1331	obj_rel_across_anim	1331	666	expected	placeholder	the pilot that the skaters love laughs	7
1332	obj_rel_across_anim	1332	666	unexpected	placeholder	the pilot that the skaters love laugh	7
1333	obj_rel_across_anim	1333	667	expected	placeholder	the pilot that the skaters love swims	7
1334	obj_rel_across_anim	1334	667	unexpected	placeholder	the pilot that the skaters love swim	7
1335	obj_rel_across_anim	1335	668	expected	placeholder	the pilot that the skaters love smiles	7
1336	obj_rel_across_anim	1336	668	unexpected	placeholder	the pilot that the skaters love smile	7
1337	obj_rel_across_anim	1337	669	expected	placeholder	the pilot that the skaters love is tall	8
1338	obj_rel_across_anim	1338	669	unexpected	placeholder	the pilot that the skaters love are tall	8
1339	obj_rel_across_anim	1339	670	expected	placeholder	the pilot that the skaters love is old	8
1340	obj_rel_across_anim	1340	670	unexpected	placeholder	the pilot that the skaters love are old	8
1341	obj_rel_across_anim	1341	671	expected	placeholder	the pilot that the skaters love is young	8
1342	obj_rel_across_anim	1342	671	unexpected	placeholder	the pilot that the skaters love are young	8
1343	obj_rel_across_anim	1343	672	expected	placeholder	the pilot that the skaters love is short	8
1344	obj_rel_across_anim	1344	672	unexpected	placeholder	the pilot that the skaters love are short	8
1345	obj_rel_across_anim	1345	673	expected	placeholder	the pilot that the dancers like laughs	7
1346	obj_rel_across_anim	1346	673	unexpected	placeholder	the pilot that the dancers like laugh	7
1347	obj_rel_across_anim	1347	674	expected	placeholder	the pilot that the dancers like swims	7
1348	obj_rel_across_anim	1348	674	unexpected	placeholder	the pilot that the dancers like swim	7
1349	obj_rel_across_anim	1349	675	expected	placeholder	the pilot that the dancers like smiles	7
1350	obj_rel_across_anim	1350	675	unexpected	placeholder	the pilot that the dancers like smile	7
1351	obj_rel_across_anim	1351	676	expected	placeholder	the pilot that the dancers like is tall	8
1352	obj_rel_across_anim	1352	676	unexpected	placeholder	the pilot that the dancers like are tall	8
1353	obj_rel_across_anim	1353	677	expected	placeholder	the pilot that the dancers like is old	8
1354	obj_rel_across_anim	1354	677	unexpected	placeholder	the pilot that the dancers like are old	8
1355	obj_rel_across_anim	1355	678	expected	placeholder	the pilot that the dancers like is young	8
1356	obj_rel_across_anim	1356	678	unexpected	placeholder	the pilot that the dancers like are young	8
1357	obj_rel_across_anim	1357	679	expected	placeholder	the pilot that the dancers like is short	8
1358	obj_rel_across_anim	1358	679	unexpected	placeholder	the pilot that the dancers like are short	8
1359	obj_rel_across_anim	1359	680	expected	placeholder	the pilot that the dancers admire laughs	7
1360	obj_rel_across_anim	1360	680	unexpected	placeholder	the pilot that the dancers admire laugh	7
1361	obj_rel_across_anim	1361	681	expected	placeholder	the pilot that the dancers admire swims	7
1362	obj_rel_across_anim	1362	681	unexpected	placeholder	the pilot that the dancers admire swim	7
1363	obj_rel_across_anim	1363	682	expected	placeholder	the pilot that the dancers admire smiles	7
1364	obj_rel_across_anim	1364	682	unexpected	placeholder	the pilot that the dancers admire smile	7
1365	obj_rel_across_anim	1365	683	expected	placeholder	the pilot that the dancers admire is tall	8
1366	obj_rel_across_anim	1366	683	unexpected	placeholder	the pilot that the dancers admire are tall	8
1367	obj_rel_across_anim	1367	684	expected	placeholder	the pilot that the dancers admire is old	8
1368	obj_rel_across_anim	1368	684	unexpected	placeholder	the pilot that the dancers admire are old	8
1369	obj_rel_across_anim	1369	685	expected	placeholder	the pilot that the dancers admire is young	8
1370	obj_rel_across_anim	1370	685	unexpected	placeholder	the pilot that the dancers admire are young	8
1371	obj_rel_across_anim	1371	686	expected	placeholder	the pilot that the dancers admire is short	8
1372	obj_rel_across_anim	1372	686	unexpected	placeholder	the pilot that the dancers admire are short	8
1373	obj_rel_across_anim	1373	687	expected	placeholder	the pilot that the dancers hate laughs	7
1374	obj_rel_across_anim	1374	687	unexpected	placeholder	the pilot that the dancers hate laugh	7
1375	obj_rel_across_anim	1375	688	expected	placeholder	the pilot that the dancers hate swims	7
1376	obj_rel_across_anim	1376	688	unexpected	placeholder	the pilot that the dancers hate swim	7
1377	obj_rel_across_anim	1377	689	expected	placeholder	the pilot that the dancers hate smiles	7
1378	obj_rel_across_anim	1378	689	unexpected	placeholder	the pilot that the dancers hate smile	7
1379	obj_rel_across_anim	1379	690	expected	placeholder	the pilot that the dancers hate is tall	8
1380	obj_rel_across_anim	1380	690	unexpected	placeholder	the pilot that the dancers hate are tall	8
1381	obj_rel_across_anim	1381	691	expected	placeholder	the pilot that the dancers hate is old	8
1382	obj_rel_across_anim	1382	691	unexpected	placeholder	the pilot that the dancers hate are old	8
1383	obj_rel_across_anim	1383	692	expected	placeholder	the pilot that the dancers hate is young	8
1384	obj_rel_across_anim	1384	692	unexpected	placeholder	the pilot that the dancers hate are young	8
1385	obj_rel_across_anim	1385	693	expected	placeholder	the pilot that the dancers hate is short	8
1386	obj_rel_across_anim	1386	693	unexpected	placeholder	the pilot that the dancers hate are short	8
1387	obj_rel_across_anim	1387	694	expected	placeholder	the pilot that the dancers love laughs	7
1388	obj_rel_across_anim	1388	694	unexpected	placeholder	the pilot that the dancers love laugh	7
1389	obj_rel_across_anim	1389	695	expected	placeholder	the pilot that the dancers love swims	7
1390	obj_rel_across_anim	1390	695	unexpected	placeholder	the pilot that the dancers love swim	7
1391	obj_rel_across_anim	1391	696	expected	placeholder	the pilot that the dancers love smiles	7
1392	obj_rel_across_anim	1392	696	unexpected	placeholder	the pilot that the dancers love smile	7
1393	obj_rel_across_anim	1393	697	expected	placeholder	the pilot that the dancers love is tall	8
1394	obj_rel_across_anim	1394	697	unexpected	placeholder	the pilot that the dancers love are tall	8
1395	obj_rel_across_anim	1395	698	expected	placeholder	the pilot that the dancers love is old	8
1396	obj_rel_across_anim	1396	698	unexpected	placeholder	the pilot that the dancers love are old	8
1397	obj_rel_across_anim	1397	699	expected	placeholder	the pilot that the dancers love is young	8
1398	obj_rel_across_anim	1398	699	unexpected	placeholder	the pilot that the dancers love are young	8
1399	obj_rel_across_anim	1399	700	expected	placeholder	the pilot that the dancers love is short	8
1400	obj_rel_across_anim	1400	700	unexpected	placeholder	the pilot that the dancers love are short	8
1401	obj_rel_across_anim	1401	701	expected	placeholder	the pilot that the ministers like laughs	7
1402	obj_rel_across_anim	1402	701	unexpected	placeholder	the pilot that the ministers like laugh	7
1403	obj_rel_across_anim	1403	702	expected	placeholder	the pilot that the ministers like swims	7
1404	obj_rel_across_anim	1404	702	unexpected	placeholder	the pilot that the ministers like swim	7
1405	obj_rel_across_anim	1405	703	expected	placeholder	the pilot that the ministers like smiles	7
1406	obj_rel_across_anim	1406	703	unexpected	placeholder	the pilot that the ministers like smile	7
1407	obj_rel_across_anim	1407	704	expected	placeholder	the pilot that the ministers like is tall	8
1408	obj_rel_across_anim	1408	704	unexpected	placeholder	the pilot that the ministers like are tall	8
1409	obj_rel_across_anim	1409	705	expected	placeholder	the pilot that the ministers like is old	8
1410	obj_rel_across_anim	1410	705	unexpected	placeholder	the pilot that the ministers like are old	8
1411	obj_rel_across_anim	1411	706	expected	placeholder	the pilot that the ministers like is young	8
1412	obj_rel_across_anim	1412	706	unexpected	placeholder	the pilot that the ministers like are young	8
1413	obj_rel_across_anim	1413	707	expected	placeholder	the pilot that the ministers like is short	8
1414	obj_rel_across_anim	1414	707	unexpected	placeholder	the pilot that the ministers like are short	8
1415	obj_rel_across_anim	1415	708	expected	placeholder	the pilot that the ministers admire laughs	7
1416	obj_rel_across_anim	1416	708	unexpected	placeholder	the pilot that the ministers admire laugh	7
1417	obj_rel_across_anim	1417	709	expected	placeholder	the pilot that the ministers admire swims	7
1418	obj_rel_across_anim	1418	709	unexpected	placeholder	the pilot that the ministers admire swim	7
1419	obj_rel_across_anim	1419	710	expected	placeholder	the pilot that the ministers admire smiles	7
1420	obj_rel_across_anim	1420	710	unexpected	placeholder	the pilot that the ministers admire smile	7
1421	obj_rel_across_anim	1421	711	expected	placeholder	the pilot that the ministers admire is tall	8
1422	obj_rel_across_anim	1422	711	unexpected	placeholder	the pilot that the ministers admire are tall	8
1423	obj_rel_across_anim	1423	712	expected	placeholder	the pilot that the ministers admire is old	8
1424	obj_rel_across_anim	1424	712	unexpected	placeholder	the pilot that the ministers admire are old	8
1425	obj_rel_across_anim	1425	713	expected	placeholder	the pilot that the ministers admire is young	8
1426	obj_rel_across_anim	1426	713	unexpected	placeholder	the pilot that the ministers admire are young	8
1427	obj_rel_across_anim	1427	714	expected	placeholder	the pilot that the ministers admire is short	8
1428	obj_rel_across_anim	1428	714	unexpected	placeholder	the pilot that the ministers admire are short	8
1429	obj_rel_across_anim	1429	715	expected	placeholder	the pilot that the ministers hate laughs	7
1430	obj_rel_across_anim	1430	715	unexpected	placeholder	the pilot that the ministers hate laugh	7
1431	obj_rel_across_anim	1431	716	expected	placeholder	the pilot that the ministers hate swims	7
1432	obj_rel_across_anim	1432	716	unexpected	placeholder	the pilot that the ministers hate swim	7
1433	obj_rel_across_anim	1433	717	expected	placeholder	the pilot that the ministers hate smiles	7
1434	obj_rel_across_anim	1434	717	unexpected	placeholder	the pilot that the ministers hate smile	7
1435	obj_rel_across_anim	1435	718	expected	placeholder	the pilot that the ministers hate is tall	8
1436	obj_rel_across_anim	1436	718	unexpected	placeholder	the pilot that the ministers hate are tall	8
1437	obj_rel_across_anim	1437	719	expected	placeholder	the pilot that the ministers hate is old	8
1438	obj_rel_across_anim	1438	719	unexpected	placeholder	the pilot that the ministers hate are old	8
1439	obj_rel_across_anim	1439	720	expected	placeholder	the pilot that the ministers hate is young	8
1440	obj_rel_across_anim	1440	720	unexpected	placeholder	the pilot that the ministers hate are young	8
1441	obj_rel_across_anim	1441	721	expected	placeholder	the pilot that the ministers hate is short	8
1442	obj_rel_across_anim	1442	721	unexpected	placeholder	the pilot that the ministers hate are short	8
1443	obj_rel_across_anim	1443	722	expected	placeholder	the pilot that the ministers love laughs	7
1444	obj_rel_across_anim	1444	722	unexpected	placeholder	the pilot that the ministers love laugh	7
1445	obj_rel_across_anim	1445	723	expected	placeholder	the pilot that the ministers love swims	7
1446	obj_rel_across_anim	1446	723	unexpected	placeholder	the pilot that the ministers love swim	7
1447	obj_rel_across_anim	1447	724	expected	placeholder	the pilot that the ministers love smiles	7
1448	obj_rel_across_anim	1448	724	unexpected	placeholder	the pilot that the ministers love smile	7
1449	obj_rel_across_anim	1449	725	expected	placeholder	the pilot that the ministers love is tall	8
1450	obj_rel_across_anim	1450	725	unexpected	placeholder	the pilot that the ministers love are tall	8
1451	obj_rel_across_anim	1451	726	expected	placeholder	the pilot that the ministers love is old	8
1452	obj_rel_across_anim	1452	726	unexpected	placeholder	the pilot that the ministers love are old	8
1453	obj_rel_across_anim	1453	727	expected	placeholder	the pilot that the ministers love is young	8
1454	obj_rel_across_anim	1454	727	unexpected	placeholder	the pilot that the ministers love are young	8
1455	obj_rel_across_anim	1455	728	expected	placeholder	the pilot that the ministers love is short	8
1456	obj_rel_across_anim	1456	728	unexpected	placeholder	the pilot that the ministers love are short	8
1457	obj_rel_across_anim	1457	729	expected	placeholder	the pilot that the taxi drivers like laughs	8
1458	obj_rel_across_anim	1458	729	unexpected	placeholder	the pilot that the taxi drivers like laugh	8
1459	obj_rel_across_anim	1459	730	expected	placeholder	the pilot that the taxi drivers like swims	8
1460	obj_rel_across_anim	1460	730	unexpected	placeholder	the pilot that the taxi drivers like swim	8
1461	obj_rel_across_anim	1461	731	expected	placeholder	the pilot that the taxi drivers like smiles	8
1462	obj_rel_across_anim	1462	731	unexpected	placeholder	the pilot that the taxi drivers like smile	8
1463	obj_rel_across_anim	1463	732	expected	placeholder	the pilot that the taxi drivers like is tall	9
1464	obj_rel_across_anim	1464	732	unexpected	placeholder	the pilot that the taxi drivers like are tall	9
1465	obj_rel_across_anim	1465	733	expected	placeholder	the pilot that the taxi drivers like is old	9
1466	obj_rel_across_anim	1466	733	unexpected	placeholder	the pilot that the taxi drivers like are old	9
1467	obj_rel_across_anim	1467	734	expected	placeholder	the pilot that the taxi drivers like is young	9
1468	obj_rel_across_anim	1468	734	unexpected	placeholder	the pilot that the taxi drivers like are young	9
1469	obj_rel_across_anim	1469	735	expected	placeholder	the pilot that the taxi drivers like is short	9
1470	obj_rel_across_anim	1470	735	unexpected	placeholder	the pilot that the taxi drivers like are short	9
1471	obj_rel_across_anim	1471	736	expected	placeholder	the pilot that the taxi drivers admire laughs	8
1472	obj_rel_across_anim	1472	736	unexpected	placeholder	the pilot that the taxi drivers admire laugh	8
1473	obj_rel_across_anim	1473	737	expected	placeholder	the pilot that the taxi drivers admire swims	8
1474	obj_rel_across_anim	1474	737	unexpected	placeholder	the pilot that the taxi drivers admire swim	8
1475	obj_rel_across_anim	1475	738	expected	placeholder	the pilot that the taxi drivers admire smiles	8
1476	obj_rel_across_anim	1476	738	unexpected	placeholder	the pilot that the taxi drivers admire smile	8
1477	obj_rel_across_anim	1477	739	expected	placeholder	the pilot that the taxi drivers admire is tall	9
1478	obj_rel_across_anim	1478	739	unexpected	placeholder	the pilot that the taxi drivers admire are tall	9
1479	obj_rel_across_anim	1479	740	expected	placeholder	the pilot that the taxi drivers admire is old	9
1480	obj_rel_across_anim	1480	740	unexpected	placeholder	the pilot that the taxi drivers admire are old	9
1481	obj_rel_across_anim	1481	741	expected	placeholder	the pilot that the taxi drivers admire is young	9
1482	obj_rel_across_anim	1482	741	unexpected	placeholder	the pilot that the taxi drivers admire are young	9
1483	obj_rel_across_anim	1483	742	expected	placeholder	the pilot that the taxi drivers admire is short	9
1484	obj_rel_across_anim	1484	742	unexpected	placeholder	the pilot that the taxi drivers admire are short	9
1485	obj_rel_across_anim	1485	743	expected	placeholder	the pilot that the taxi drivers hate laughs	8
1486	obj_rel_across_anim	1486	743	unexpected	placeholder	the pilot that the taxi drivers hate laugh	8
1487	obj_rel_across_anim	1487	744	expected	placeholder	the pilot that the taxi drivers hate swims	8
1488	obj_rel_across_anim	1488	744	unexpected	placeholder	the pilot that the taxi drivers hate swim	8
1489	obj_rel_across_anim	1489	745	expected	placeholder	the pilot that the taxi drivers hate smiles	8
1490	obj_rel_across_anim	1490	745	unexpected	placeholder	the pilot that the taxi drivers hate smile	8
1491	obj_rel_across_anim	1491	746	expected	placeholder	the pilot that the taxi drivers hate is tall	9
1492	obj_rel_across_anim	1492	746	unexpected	placeholder	the pilot that the taxi drivers hate are tall	9
1493	obj_rel_across_anim	1493	747	expected	placeholder	the pilot that the taxi drivers hate is old	9
1494	obj_rel_across_anim	1494	747	unexpected	placeholder	the pilot that the taxi drivers hate are old	9
1495	obj_rel_across_anim	1495	748	expected	placeholder	the pilot that the taxi drivers hate is young	9
1496	obj_rel_across_anim	1496	748	unexpected	placeholder	the pilot that the taxi drivers hate are young	9
1497	obj_rel_across_anim	1497	749	expected	placeholder	the pilot that the taxi drivers hate is short	9
1498	obj_rel_across_anim	1498	749	unexpected	placeholder	the pilot that the taxi drivers hate are short	9
1499	obj_rel_across_anim	1499	750	expected	placeholder	the pilot that the taxi drivers love laughs	8
1500	obj_rel_across_anim	1500	750	unexpected	placeholder	the pilot that the taxi drivers love laugh	8
1501	obj_rel_across_anim	1501	751	expected	placeholder	the pilot that the taxi drivers love swims	8
1502	obj_rel_across_anim	1502	751	unexpected	placeholder	the pilot that the taxi drivers love swim	8
1503	obj_rel_across_anim	1503	752	expected	placeholder	the pilot that the taxi drivers love smiles	8
1504	obj_rel_across_anim	1504	752	unexpected	placeholder	the pilot that the taxi drivers love smile	8
1505	obj_rel_across_anim	1505	753	expected	placeholder	the pilot that the taxi drivers love is tall	9
1506	obj_rel_across_anim	1506	753	unexpected	placeholder	the pilot that the taxi drivers love are tall	9
1507	obj_rel_across_anim	1507	754	expected	placeholder	the pilot that the taxi drivers love is old	9
1508	obj_rel_across_anim	1508	754	unexpected	placeholder	the pilot that the taxi drivers love are old	9
1509	obj_rel_across_anim	1509	755	expected	placeholder	the pilot that the taxi drivers love is young	9
1510	obj_rel_across_anim	1510	755	unexpected	placeholder	the pilot that the taxi drivers love are young	9
1511	obj_rel_across_anim	1511	756	expected	placeholder	the pilot that the taxi drivers love is short	9
1512	obj_rel_across_anim	1512	756	unexpected	placeholder	the pilot that the taxi drivers love are short	9
1513	obj_rel_across_anim	1513	757	expected	placeholder	the pilot that the assistants like laughs	7
1514	obj_rel_across_anim	1514	757	unexpected	placeholder	the pilot that the assistants like laugh	7
1515	obj_rel_across_anim	1515	758	expected	placeholder	the pilot that the assistants like swims	7
1516	obj_rel_across_anim	1516	758	unexpected	placeholder	the pilot that the assistants like swim	7
1517	obj_rel_across_anim	1517	759	expected	placeholder	the pilot that the assistants like smiles	7
1518	obj_rel_across_anim	1518	759	unexpected	placeholder	the pilot that the assistants like smile	7
1519	obj_rel_across_anim	1519	760	expected	placeholder	the pilot that the assistants like is tall	8
1520	obj_rel_across_anim	1520	760	unexpected	placeholder	the pilot that the assistants like are tall	8
1521	obj_rel_across_anim	1521	761	expected	placeholder	the pilot that the assistants like is old	8
1522	obj_rel_across_anim	1522	761	unexpected	placeholder	the pilot that the assistants like are old	8
1523	obj_rel_across_anim	1523	762	expected	placeholder	the pilot that the assistants like is young	8
1524	obj_rel_across_anim	1524	762	unexpected	placeholder	the pilot that the assistants like are young	8
1525	obj_rel_across_anim	1525	763	expected	placeholder	the pilot that the assistants like is short	8
1526	obj_rel_across_anim	1526	763	unexpected	placeholder	the pilot that the assistants like are short	8
1527	obj_rel_across_anim	1527	764	expected	placeholder	the pilot that the assistants admire laughs	7
1528	obj_rel_across_anim	1528	764	unexpected	placeholder	the pilot that the assistants admire laugh	7
1529	obj_rel_across_anim	1529	765	expected	placeholder	the pilot that the assistants admire swims	7
1530	obj_rel_across_anim	1530	765	unexpected	placeholder	the pilot that the assistants admire swim	7
1531	obj_rel_across_anim	1531	766	expected	placeholder	the pilot that the assistants admire smiles	7
1532	obj_rel_across_anim	1532	766	unexpected	placeholder	the pilot that the assistants admire smile	7
1533	obj_rel_across_anim	1533	767	expected	placeholder	the pilot that the assistants admire is tall	8
1534	obj_rel_across_anim	1534	767	unexpected	placeholder	the pilot that the assistants admire are tall	8
1535	obj_rel_across_anim	1535	768	expected	placeholder	the pilot that the assistants admire is old	8
1536	obj_rel_across_anim	1536	768	unexpected	placeholder	the pilot that the assistants admire are old	8
1537	obj_rel_across_anim	1537	769	expected	placeholder	the pilot that the assistants admire is young	8
1538	obj_rel_across_anim	1538	769	unexpected	placeholder	the pilot that the assistants admire are young	8
1539	obj_rel_across_anim	1539	770	expected	placeholder	the pilot that the assistants admire is short	8
1540	obj_rel_across_anim	1540	770	unexpected	placeholder	the pilot that the assistants admire are short	8
1541	obj_rel_across_anim	1541	771	expected	placeholder	the pilot that the assistants hate laughs	7
1542	obj_rel_across_anim	1542	771	unexpected	placeholder	the pilot that the assistants hate laugh	7
1543	obj_rel_across_anim	1543	772	expected	placeholder	the pilot that the assistants hate swims	7
1544	obj_rel_across_anim	1544	772	unexpected	placeholder	the pilot that the assistants hate swim	7
1545	obj_rel_across_anim	1545	773	expected	placeholder	the pilot that the assistants hate smiles	7
1546	obj_rel_across_anim	1546	773	unexpected	placeholder	the pilot that the assistants hate smile	7
1547	obj_rel_across_anim	1547	774	expected	placeholder	the pilot that the assistants hate is tall	8
1548	obj_rel_across_anim	1548	774	unexpected	placeholder	the pilot that the assistants hate are tall	8
1549	obj_rel_across_anim	1549	775	expected	placeholder	the pilot that the assistants hate is old	8
1550	obj_rel_across_anim	1550	775	unexpected	placeholder	the pilot that the assistants hate are old	8
1551	obj_rel_across_anim	1551	776	expected	placeholder	the pilot that the assistants hate is young	8
1552	obj_rel_across_anim	1552	776	unexpected	placeholder	the pilot that the assistants hate are young	8
1553	obj_rel_across_anim	1553	777	expected	placeholder	the pilot that the assistants hate is short	8
1554	obj_rel_across_anim	1554	777	unexpected	placeholder	the pilot that the assistants hate are short	8
1555	obj_rel_across_anim	1555	778	expected	placeholder	the pilot that the assistants love laughs	7
1556	obj_rel_across_anim	1556	778	unexpected	placeholder	the pilot that the assistants love laugh	7
1557	obj_rel_across_anim	1557	779	expected	placeholder	the pilot that the assistants love swims	7
1558	obj_rel_across_anim	1558	779	unexpected	placeholder	the pilot that the assistants love swim	7
1559	obj_rel_across_anim	1559	780	expected	placeholder	the pilot that the assistants love smiles	7
1560	obj_rel_across_anim	1560	780	unexpected	placeholder	the pilot that the assistants love smile	7
1561	obj_rel_across_anim	1561	781	expected	placeholder	the pilot that the assistants love is tall	8
1562	obj_rel_across_anim	1562	781	unexpected	placeholder	the pilot that the assistants love are tall	8
1563	obj_rel_across_anim	1563	782	expected	placeholder	the pilot that the assistants love is old	8
1564	obj_rel_across_anim	1564	782	unexpected	placeholder	the pilot that the assistants love are old	8
1565	obj_rel_across_anim	1565	783	expected	placeholder	the pilot that the assistants love is young	8
1566	obj_rel_across_anim	1566	783	unexpected	placeholder	the pilot that the assistants love are young	8
1567	obj_rel_across_anim	1567	784	expected	placeholder	the pilot that the assistants love is short	8
1568	obj_rel_across_anim	1568	784	unexpected	placeholder	the pilot that the assistants love are short	8
1569	obj_rel_across_anim	1569	785	expected	placeholder	the pilot that the executives like laughs	7
1570	obj_rel_across_anim	1570	785	unexpected	placeholder	the pilot that the executives like laugh	7
1571	obj_rel_across_anim	1571	786	expected	placeholder	the pilot that the executives like swims	7
1572	obj_rel_across_anim	1572	786	unexpected	placeholder	the pilot that the executives like swim	7
1573	obj_rel_across_anim	1573	787	expected	placeholder	the pilot that the executives like smiles	7
1574	obj_rel_across_anim	1574	787	unexpected	placeholder	the pilot that the executives like smile	7
1575	obj_rel_across_anim	1575	788	expected	placeholder	the pilot that the executives like is tall	8
1576	obj_rel_across_anim	1576	788	unexpected	placeholder	the pilot that the executives like are tall	8
1577	obj_rel_across_anim	1577	789	expected	placeholder	the pilot that the executives like is old	8
1578	obj_rel_across_anim	1578	789	unexpected	placeholder	the pilot that the executives like are old	8
1579	obj_rel_across_anim	1579	790	expected	placeholder	the pilot that the executives like is young	8
1580	obj_rel_across_anim	1580	790	unexpected	placeholder	the pilot that the executives like are young	8
1581	obj_rel_across_anim	1581	791	expected	placeholder	the pilot that the executives like is short	8
1582	obj_rel_across_anim	1582	791	unexpected	placeholder	the pilot that the executives like are short	8
1583	obj_rel_across_anim	1583	792	expected	placeholder	the pilot that the executives admire laughs	7
1584	obj_rel_across_anim	1584	792	unexpected	placeholder	the pilot that the executives admire laugh	7
1585	obj_rel_across_anim	1585	793	expected	placeholder	the pilot that the executives admire swims	7
1586	obj_rel_across_anim	1586	793	unexpected	placeholder	the pilot that the executives admire swim	7
1587	obj_rel_across_anim	1587	794	expected	placeholder	the pilot that the executives admire smiles	7
1588	obj_rel_across_anim	1588	794	unexpected	placeholder	the pilot that the executives admire smile	7
1589	obj_rel_across_anim	1589	795	expected	placeholder	the pilot that the executives admire is tall	8
1590	obj_rel_across_anim	1590	795	unexpected	placeholder	the pilot that the executives admire are tall	8
1591	obj_rel_across_anim	1591	796	expected	placeholder	the pilot that the executives admire is old	8
1592	obj_rel_across_anim	1592	796	unexpected	placeholder	the pilot that the executives admire are old	8
1593	obj_rel_across_anim	1593	797	expected	placeholder	the pilot that the executives admire is young	8
1594	obj_rel_across_anim	1594	797	unexpected	placeholder	the pilot that the executives admire are young	8
1595	obj_rel_across_anim	1595	798	expected	placeholder	the pilot that the executives admire is short	8
1596	obj_rel_across_anim	1596	798	unexpected	placeholder	the pilot that the executives admire are short	8
1597	obj_rel_across_anim	1597	799	expected	placeholder	the pilot that the executives hate laughs	7
1598	obj_rel_across_anim	1598	799	unexpected	placeholder	the pilot that the executives hate laugh	7
1599	obj_rel_across_anim	1599	800	expected	placeholder	the pilot that the executives hate swims	7
1600	obj_rel_across_anim	1600	800	unexpected	placeholder	the pilot that the executives hate swim	7
1601	obj_rel_across_anim	1601	801	expected	placeholder	the pilot that the executives hate smiles	7
1602	obj_rel_across_anim	1602	801	unexpected	placeholder	the pilot that the executives hate smile	7
1603	obj_rel_across_anim	1603	802	expected	placeholder	the pilot that the executives hate is tall	8
1604	obj_rel_across_anim	1604	802	unexpected	placeholder	the pilot that the executives hate are tall	8
1605	obj_rel_across_anim	1605	803	expected	placeholder	the pilot that the executives hate is old	8
1606	obj_rel_across_anim	1606	803	unexpected	placeholder	the pilot that the executives hate are old	8
1607	obj_rel_across_anim	1607	804	expected	placeholder	the pilot that the executives hate is young	8
1608	obj_rel_across_anim	1608	804	unexpected	placeholder	the pilot that the executives hate are young	8
1609	obj_rel_across_anim	1609	805	expected	placeholder	the pilot that the executives hate is short	8
1610	obj_rel_across_anim	1610	805	unexpected	placeholder	the pilot that the executives hate are short	8
1611	obj_rel_across_anim	1611	806	expected	placeholder	the pilot that the executives love laughs	7
1612	obj_rel_across_anim	1612	806	unexpected	placeholder	the pilot that the executives love laugh	7
1613	obj_rel_across_anim	1613	807	expected	placeholder	the pilot that the executives love swims	7
1614	obj_rel_across_anim	1614	807	unexpected	placeholder	the pilot that the executives love swim	7
1615	obj_rel_across_anim	1615	808	expected	placeholder	the pilot that the executives love smiles	7
1616	obj_rel_across_anim	1616	808	unexpected	placeholder	the pilot that the executives love smile	7
1617	obj_rel_across_anim	1617	809	expected	placeholder	the pilot that the executives love is tall	8
1618	obj_rel_across_anim	1618	809	unexpected	placeholder	the pilot that the executives love are tall	8
1619	obj_rel_across_anim	1619	810	expected	placeholder	the pilot that the executives love is old	8
1620	obj_rel_across_anim	1620	810	unexpected	placeholder	the pilot that the executives love are old	8
1621	obj_rel_across_anim	1621	811	expected	placeholder	the pilot that the executives love is young	8
1622	obj_rel_across_anim	1622	811	unexpected	placeholder	the pilot that the executives love are young	8
1623	obj_rel_across_anim	1623	812	expected	placeholder	the pilot that the executives love is short	8
1624	obj_rel_across_anim	1624	812	unexpected	placeholder	the pilot that the executives love are short	8
1625	obj_rel_across_anim	1625	813	expected	placeholder	the pilot that the parents like laughs	7
1626	obj_rel_across_anim	1626	813	unexpected	placeholder	the pilot that the parents like laugh	7
1627	obj_rel_across_anim	1627	814	expected	placeholder	the pilot that the parents like swims	7
1628	obj_rel_across_anim	1628	814	unexpected	placeholder	the pilot that the parents like swim	7
1629	obj_rel_across_anim	1629	815	expected	placeholder	the pilot that the parents like smiles	7
1630	obj_rel_across_anim	1630	815	unexpected	placeholder	the pilot that the parents like smile	7
1631	obj_rel_across_anim	1631	816	expected	placeholder	the pilot that the parents like is tall	8
1632	obj_rel_across_anim	1632	816	unexpected	placeholder	the pilot that the parents like are tall	8
1633	obj_rel_across_anim	1633	817	expected	placeholder	the pilot that the parents like is old	8
1634	obj_rel_across_anim	1634	817	unexpected	placeholder	the pilot that the parents like are old	8
1635	obj_rel_across_anim	1635	818	expected	placeholder	the pilot that the parents like is young	8
1636	obj_rel_across_anim	1636	818	unexpected	placeholder	the pilot that the parents like are young	8
